week_start_date,reanalysis_dew_point_temp_k,reanalysis_min_air_temp_k,station_temp_c,reanalysis_tdtr_k,weekofyear,total_cases
2007-07-30,19.850000000000023,16.850000000000026,26.45,6.61428571429,31,5
2007-08-06,19.55857142900004,16.550000000000008,26.244444444433338,6.72857142857,32,3
2007-08-13,20.922857142999987,18.650000000000034,27.08333333333333,7.52857142857,33,2
2007-08-20,21.04571428600002,21.150000000000034,24.883333333333336,7.3,34,7
2007-08-27,19.97428571400002,20.25,25.45833333333333,7.37142857143,35,1
2007-09-03,22.532857143,20.350000000000023,27.1,9.35714285714,36,6
2007-09-10,22.01285714300002,19.850000000000023,26.774999999999995,8.31428571429,37,7
2007-09-17,22.684285714000048,20.150000000000034,27.21666666666667,8.95714285714,38,5
2007-09-24,22.150000000000034,19.55000000000001,27.066666666666666,10.2,39,2
2007-10-01,23.13714285700001,21.550000000000008,27.066666666666666,9.0,40,6
2007-10-08,22.29714285700004,21.650000000000034,27.26666666666667,9.91428571429,41,11
2007-10-15,23.437142857000023,21.850000000000023,27.677777777766668,6.885714285710001,42,6
2007-10-22,22.81,18.75,28.5,8.77142857143,43,3
2007-10-29,23.82857142900002,20.55000000000001,28.133333333333336,12.228571428599999,44,11
2007-11-05,23.098571429000057,21.150000000000034,28.7,10.871428571400001,45,11
2007-11-12,23.68000000000001,21.45000000000005,26.633333333333336,7.72857142857,46,5
2007-11-19,23.788571429000054,21.150000000000034,27.53333333333333,12.357142857100001,47,4
2007-11-26,24.067142857000018,21.25,28.66666666666667,11.5,48,9
2007-12-03,23.754285714000048,21.150000000000034,27.59166666666667,12.771428571400001,49,23
2007-12-10,23.111428571000037,21.150000000000034,27.24,9.71428571429,50,28
2007-12-17,23.247142857000032,20.150000000000034,27.274999999999995,11.5714285714,51,26
2007-12-24,23.218571429000068,21.150000000000034,27.9,13.385714285699999,52,7
2008-01-01,21.51857142900002,20.95000000000005,28.55,7.885714285710001,1,29
2008-01-08,22.050000000000008,20.150000000000034,27.641666666666666,12.1571428571,2,58
2008-01-15,23.94,19.25,27.16666666666667,12.4,3,26
2008-01-22,23.100000000000023,21.650000000000034,28.59166666666667,13.8,4,38
2008-01-29,23.861428571000037,21.05000000000001,26.600000000000005,9.1,5,35
2008-02-05,21.478571429000052,20.350000000000023,27.677777777766668,11.6,6,37
2008-02-12,23.77285714300001,21.650000000000034,26.899999999999995,9.82857142857,7,20
2008-02-19,22.458571429000017,19.75,27.522222222233328,7.75714285714,8,29
2008-02-26,23.23142857099998,20.95000000000005,27.62222222223333,9.35714285714,9,25
2008-03-04,22.370000000000005,20.150000000000034,26.8,9.48571428571,10,23
2008-03-11,22.75,19.850000000000023,27.8,8.68571428571,11,9
2008-03-18,22.325714285999993,20.150000000000034,27.28333333333333,5.74285714286,12,3
2008-03-25,22.79857142900005,19.95000000000005,27.46,6.94285714286,13,6
2008-04-01,22.70428571400004,20.55000000000001,27.21666666666667,8.3,14,6
2008-04-08,23.482857142999986,19.650000000000034,26.758333333333336,9.91428571429,15,3
2008-04-15,22.785714286000033,20.650000000000034,27.066666666666666,5.68571428571,16,1
2008-04-22,23.232857142999986,20.55000000000001,27.92222222223333,7.42857142857,17,3
2008-04-29,23.591428570999994,19.95000000000005,27.366666666666664,10.7285714286,18,1
2008-05-06,21.51571428599999,17.450000000000045,27.36666666666667,5.1,19,1
2008-05-13,20.094285714000023,15.350000000000026,27.08333333333333,8.58571428571,20,0
2008-05-20,22.48857142900005,18.55000000000001,27.6888888889,5.97142857143,21,2
2008-05-27,22.844285714000026,20.650000000000034,26.53333333333333,9.08571428571,22,1
2008-06-03,22.06,19.05000000000001,25.055555555566663,11.5571428571,23,1
2008-06-10,20.741428571000032,15.050000000000011,26.41666666666667,6.71428571429,24,0
2008-06-17,22.78428571400002,20.650000000000034,27.066666666666666,7.614285714289999,25,0
2008-06-24,22.042857142999992,18.05000000000001,26.133333333333336,5.41428571429,26,1
2008-07-01,20.680000000000007,17.550000000000008,25.314285714285717,8.95714285714,27,0
2008-07-08,20.444285714000046,17.350000000000026,26.42857142857143,9.01428571429,28,3
2008-07-15,21.541428570999983,18.650000000000034,25.47619047619048,7.214285714289999,29,3
2008-07-22,21.852857142999998,14.650000000000036,26.457142857142852,6.55714285714,30,1
2008-07-29,22.220000000000027,19.75,26.57142857142857,8.6,31,5
2008-08-05,22.355714286000023,19.45000000000005,26.619047619047624,7.4,32,2
2008-08-12,22.197142857000017,19.55000000000001,26.6,7.785714285710001,33,5
2008-08-19,21.26857142900002,18.650000000000034,26.89333333333333,4.88571428571,34,5
2008-08-26,21.942857143000026,19.55000000000001,26.7,8.68571428571,35,5
2008-09-02,21.711428571,20.05000000000001,27.5,6.97142857143,36,9
2008-09-09,22.33428571400003,20.25,28.6,7.385714285710001,37,17
2008-09-16,22.15714285700005,18.95000000000005,27.777777777766673,5.95714285714,38,19
2008-09-23,22.340000000000032,19.55000000000001,27.98333333333333,5.75714285714,39,25
2008-09-30,21.611428571000037,19.25,28.32222222223333,6.77142857143,40,45
2008-10-07,22.211428571,20.850000000000023,28.03333333333333,9.3,41,34
2008-10-14,22.76571428599999,19.55000000000001,28.516666666666666,6.95714285714,42,63
2008-10-21,23.55142857100003,19.55000000000001,28.163888888883328,7.385714285710001,43,44
2008-10-28,23.675714286000012,20.850000000000023,29.5111111111,9.44285714286,44,50
2008-11-04,24.31857142900003,19.95000000000005,27.383333333333336,9.27142857143,45,35
2008-11-11,22.86000000000001,20.55000000000001,28.1111111111,8.44285714286,46,16
2008-11-18,24.591428570999994,22.050000000000008,27.866666666666664,8.6,47,16
2008-11-25,24.427142857000035,21.550000000000008,28.20666666666667,9.77142857143,48,13
2008-12-02,23.894285714000034,20.25,28.266666666666666,9.74285714286,49,9
2008-12-09,23.032857143,21.95000000000005,28.055555555566663,9.34285714286,50,15
2008-12-16,23.697142857000017,22.050000000000008,26.866666666666664,13.5571428571,51,4
2008-12-23,22.44428571400005,20.75,27.22,10.7428571429,52,0
2009-01-08,23.63428571400005,21.05000000000001,27.775,7.685714285710001,2,10
2009-01-15,23.26857142900002,22.050000000000008,28.226666666666667,8.57142857143,3,11
2009-01-22,21.98714285700004,19.55000000000001,27.97444444445,8.15714285714,4,29
2009-01-29,23.364285714000058,20.850000000000023,27.722222222233327,12.7857142857,5,35
2009-02-05,23.69,21.350000000000023,27.19333333333333,12.014285714300001,6,30
2009-02-12,23.04428571400001,19.75,27.788888888899997,9.97142857143,7,20
2009-02-19,23.10428571400001,21.05000000000001,27.55,8.71428571429,8,21
2009-02-26,23.344285714000026,21.150000000000034,27.822222222233332,8.57142857143,9,12
2009-03-05,23.56,21.350000000000023,28.1,7.085714285710001,10,9
2009-03-12,23.565714286,20.45000000000005,27.73333333333333,10.0142857143,11,11
2009-03-19,23.350000000000023,20.45000000000005,26.76,7.814285714289999,12,9
2009-03-26,23.03428571400002,21.45000000000005,28.133333333333336,7.1,13,5
2009-04-02,23.395714285999986,20.95000000000005,27.366666666666664,7.1428571428600005,14,11
2009-04-09,22.654285714000025,19.95000000000005,27.5,9.2,15,3
2009-04-16,22.985714286000015,19.45000000000005,28.133333333333336,9.05714285714,16,5
2009-04-23,23.73714285700004,21.75,27.950000000000006,10.3428571429,17,5
2009-05-07,23.33428571400003,19.75,27.03333333333333,7.5,19,4
2009-05-14,23.121428571000024,19.55000000000001,27.46666666666667,3.71428571429,20,1
2009-05-21,22.86285714300004,20.25,27.383333333333336,6.4857142857099985,21,0
2009-05-28,23.114285714000058,19.55000000000001,28.366666666666664,8.14285714286,22,2
2009-06-04,22.117142857000037,19.650000000000034,28.35833333333333,5.18571428571,23,3
2009-06-11,20.760000000000048,16.75,28.116666666666664,7.17142857143,24,3
2009-06-18,21.712857143000008,18.850000000000023,27.66666666666667,6.82857142857,25,5
2009-06-25,22.960000000000036,20.05000000000001,28.1,7.07142857143,26,2
2009-07-02,22.207142857000008,19.150000000000034,26.055555555566663,6.8,27,1
2009-07-09,22.017142857000014,18.25,26.649999999999995,6.02857142857,28,2
2009-07-16,22.261428571000014,19.55000000000001,27.325,6.18571428571,29,0
2009-07-23,20.902857143000006,19.150000000000034,27.41666666666667,6.35714285714,30,0
2009-07-30,21.895714285999986,17.25,27.53333333333333,6.74285714286,31,3
2009-08-06,21.674285714000067,17.550000000000008,27.54166666666667,9.02857142857,32,5
2009-08-13,22.357142857000042,19.05000000000001,26.71666666666667,6.38571428571,33,5
2009-08-20,21.55857142900004,19.850000000000023,27.0,4.985714285709999,34,7
2009-08-27,23.29428571400001,20.25,27.95833333333333,6.27142857143,35,5
2009-09-03,23.23857142900005,20.350000000000023,27.366666666666664,7.1428571428600005,36,2
2009-09-10,21.164285714000016,18.650000000000034,28.573333333333334,9.07142857143,37,2
2009-09-17,21.468571429000065,20.350000000000023,29.066666666666666,10.0714285714,38,2
2009-09-24,22.677142857000035,20.55000000000001,27.600000000000005,5.61428571429,39,0
2009-10-01,23.19428571400005,21.650000000000034,29.322222222233332,6.07142857143,40,2
2009-10-08,23.41142857099999,21.150000000000034,28.816666666666674,6.24285714286,41,1
2009-10-15,22.20000000000005,20.650000000000034,28.955555555566665,7.714285714289999,42,1
2009-10-22,23.76857142900002,20.95000000000005,27.883333333333336,8.64285714286,43,2
2009-10-29,24.29285714299999,21.75,27.81333333333333,8.64285714286,44,2
2009-11-05,23.99000000000001,19.05000000000001,27.71666666666667,8.12857142857,45,3
2009-11-12,23.77571428599998,22.850000000000023,28.0111111111,7.27142857143,46,9
2009-11-19,22.958571429000017,21.350000000000023,28.0,9.52857142857,47,5
2009-11-26,24.075714285999993,21.95000000000005,29.288888888899997,9.75714285714,48,5
2009-12-03,23.820000000000054,21.850000000000023,28.71333333333333,11.7571428571,49,4
2009-12-10,23.445714285999998,21.45000000000005,29.13333333333333,11.3428571429,50,4
2009-12-17,23.755714286,21.850000000000023,28.8111111111,10.9285714286,51,1
2009-12-24,23.40714285700005,21.75,28.50833333333333,11.7857142857,52,0
2010-01-08,21.379999999999995,19.650000000000034,28.6,13.042857142899999,1,10
2010-01-15,22.997142857000032,20.650000000000034,27.066666666666666,11.6,2,9
2010-01-22,23.230000000000015,21.650000000000034,27.78333333333333,11.0,3,17
2010-01-29,23.410000000000025,21.850000000000023,28.5,8.514285714289999,4,16
2010-02-05,23.687142857000023,22.45000000000005,28.044444444433342,9.28571428571,5,11
2010-02-12,24.41857142900005,22.350000000000023,28.8888888889,11.885714285699999,6,12
2010-02-19,23.94,21.350000000000023,28.5,8.57142857143,7,19
2010-02-26,24.77857142900001,22.050000000000008,28.0,8.34285714286,8,15
2010-03-05,24.767142857000014,22.650000000000034,27.7,10.185714285700001,9,12
2010-03-12,24.991428571000032,19.650000000000034,28.066666666666666,10.457142857100001,10,12
2010-03-19,25.300000000000008,20.850000000000023,28.27333333333333,11.9285714286,11,16
2010-03-26,24.405714286000038,21.45000000000005,28.366666666666664,8.71428571429,12,9
2010-04-02,23.41857142900005,21.05000000000001,28.45,7.75714285714,13,4
2010-04-09,25.011428571000014,21.45000000000005,29.33333333333333,10.4428571429,14,9
2010-04-16,23.852857142999998,21.150000000000034,27.655555555566675,6.67142857143,15,6
2010-04-23,24.52857142900001,21.550000000000008,28.077777777766666,5.25714285714,16,8
2010-05-07,23.825714285999993,21.45000000000005,27.116666666666664,11.1,18,2
2010-05-14,23.58857142900001,20.850000000000023,27.95,9.15714285714,19,7
2010-05-21,20.077142857000013,16.950000000000045,28.816666666666674,8.62857142857,20,6
2010-05-28,23.675714286000012,21.350000000000023,27.4,7.685714285710001,21,5
2010-06-04,23.30285714300004,18.75,27.43333333333333,8.31428571429,22,8
2010-06-11,22.351428570999985,19.25,26.544444444433328,6.32857142857,23,1
2010-06-18,22.174285714000067,18.75,28.8111111111,9.41428571429,24,1
2010-06-25,22.65714285700005,19.150000000000034,27.944444444433326,8.17142857143,25,4
