weekofyear,week_start_date,precipitation_amt_mm,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_tdtr_k,station_precip_mm,reanalysis_temp_c,station_temp,ndvi_n,ndvi_s
26,1994-07-02,12.67,22.9,79.0271428571,2.6428571428599996,10.2,25.853571428500018,28.366666666666664,0.12145834999999999,0.13930120000000001
27,1994-07-09,15.39,54.83,78.80571428569999,1.64285714286,19.5,25.270000000000024,28.009523809533334,0.16940834999999999,0.16517145
28,1994-07-16,9.77,18.52,77.3028571429,2.12857142857,28.7,25.36250000000001,28.09047619046667,0.18182500000000001,0.18262855
29,1994-07-23,43.28,9.9,77.1028571429,2.34285714286,9.8,25.59892857150001,28.31904761903333,0.08128334999999999,0.1925429
30,1994-07-30,2.79,3.3,75.4357142857,2.45714285714,1.0,25.653571428500015,28.738095238099998,0.2244,0.1953143
31,1994-08-06,26.96,22.9,77.7957142857,2.2142857142900003,48.5,25.35964285725001,28.4857142857,0.1311,0.1437143
32,1994-08-13,30.03,12.5,78.58428571430001,2.3571428571400004,3.6,25.446071428750017,28.528571428566664,0.0022250000000000013,0.042758335
33,1994-08-20,17.77,16.6,76.4371428571,2.51428571429,20.4,25.849285714250016,28.738095238099998,0.025483335,0.19898335
34,1994-08-27,3.24,11.56,76.92,2.6428571428599996,4.3,26.223928571250013,28.590476190466664,0.1436125,0.18439285
35,1994-09-03,59.91,20.24,78.4828571429,2.52857142857,11.0,26.37214285725001,29.64285714286667,0.08355,0.2089357
36,1994-09-10,19.45,28.3,79.1385714286,2.6428571428599996,14.4,25.901428571250023,28.995238095233333,0.0610375,0.26982855
37,1994-09-17,61.11,70.4,78.75,2.45714285714,50.8,25.91464285700002,28.952380952366667,,0.14421250000000002
38,1994-09-24,39.22,50.7,79.3142857143,1.9857142857099999,34.3,25.91178571425003,28.323809523799998,,
39,1994-10-01,55.88,45.2,80.3728571429,2.6,31.5,25.557500000000033,28.404761904766662,,
40,1994-10-08,0.63,2.8,74.1171428571,2.62857142857,8.2,26.085000000000022,29.171428571433335,,
41,1994-10-15,16.7,40.8,78.2257142857,2.72857142857,39.2,25.80500000000002,29.076190476199997,,
42,1994-10-22,75.57,15.81,76.3485714286,3.02857142857,5.4,26.156071428750025,29.157142857133334,,
43,1994-10-29,111.52,64.85,85.4171428571,1.6571428571399998,39.2,25.09571428550001,27.9238095238,,
44,1994-11-05,5.41,15.6,78.6857142857,2.32857142857,1.9,25.828214285750022,28.252380952366668,,
45,1994-11-12,32.26,36.6,80.0957142857,2.22857142857,54.5,25.24428571425001,27.071428571433334,,
46,1994-11-19,32.17,47.5,83.58428571430001,1.77142857143,47.5,25.618214285750028,27.428571428566666,,
47,1994-11-26,11.16,23.7,83.5028571429,2.4,49.3,25.675000000000026,28.35238095236667,,
48,1994-12-03,17.52,27.4,78.56,2.1,35.9,24.516071428500013,26.5619047619,,
49,1994-12-10,45.95,106.09,85.57,1.5,58.2,24.10321428575004,26.19047619046667,,
50,1994-12-17,0.0,16.5,75.4557142857,2.2857142857099997,7.4,24.415714285750028,26.6619047619,,
51,1994-12-24,0.0,12.2,76.91428571430001,2.72857142857,12.9,24.423214285500023,26.847619047633334,,
52,1995-01-01,71.43,30.4,82.8671428571,3.27142857143,9.2,25.028214285750025,27.4380952381,0.1444,0.2050167
1,1995-01-08,0.0,12.5,75.83857142859999,2.37142857143,40.4,23.066071428500024,25.8,0.22120415,0.27367980000000003
2,1995-01-15,0.0,3.59,74.0471428571,2.3571428571400004,10.5,23.923214285750035,25.823809523799998,0.1416333,0.17359284999999997
3,1995-01-22,37.99,32.88,79.5528571429,1.78571428571,29.0,22.728571428500032,24.552380952366665,-0.0776,0.22081425
4,1995-01-29,0.0,6.2,78.33,3.62857142857,9.9,23.506428571500024,26.509523809533334,0.089275,0.15565
5,1995-02-05,0.0,43.3,81.4042857143,2.15714285714,26.9,23.615000000000038,26.100000000000005,0.1449,0.21360145
6,1995-02-12,0.0,3.6,74.6557142857,3.8,0.0,23.495357143000007,26.295238095233334,0.045829165000000005,0.17313570000000003
7,1995-02-19,0.0,10.07,77.02142857140001,2.8142857142900004,2.8,23.951071428500015,26.476190476200003,0.0614,0.19382145
8,1995-02-26,0.0,29.08,76.6342857143,1.9714285714300002,29.5,23.33535714300001,26.442857142866668,0.079183335,0.1137143
9,1995-03-05,0.0,50.73,79.8171428571,2.4285714285699997,51.7,23.230000000000004,25.280952380966667,0.0711,0.11643999999999999
10,1995-03-12,0.0,36.42,82.0528571429,2.0714285714300003,16.9,23.223214285500006,25.53333333333333,0.1124625,0.1844143
11,1995-03-19,19.43,18.6,77.02,2.05714285714,16.5,22.88285714275004,26.01904761903333,0.09448335,0.14997145
12,1995-03-26,0.0,6.7,69.8614285714,3.3,2.3,22.22785714275001,25.076190476199997,0.131325,0.2285738
13,1995-04-02,0.0,4.6,67.36428571430001,4.0,4.1,22.041428571500035,25.080952380966664,0.2290975,0.27530355
14,1995-04-09,0.0,0.0,73.4,3.6142857142900002,0.0,23.280357143000018,26.05714285713333,0.2494,0.2506
15,1995-04-16,5.43,2.1,77.6057142857,2.82857142857,0.0,24.449642857250026,27.62857142856667,0.03495,0.16042859999999998
16,1995-04-23,6.44,19.6,77.3214285714,2.6142857142900002,72.0,23.746071428500017,26.852380952366662,0.10719999999999999,0.2483857
17,1995-04-30,0.0,2.7,71.9371428571,2.65714285714,1.0,23.25285714275003,26.376190476199998,0.13906249999999998,0.20392145
18,1995-05-07,20.96,4.1,76.0728571429,2.9428571428600003,2.8,24.822857143000036,28.14761904763333,0.1521,0.18625714999999998
19,1995-05-14,9.01,9.0,80.2614285714,3.0,29.7,25.190000000000012,28.323809523799998,0.127475,0.18497855000000002
20,1995-05-21,119.62,17.4,80.8657142857,2.85714285714,101.6,25.14857142875003,26.571428571433334,0.0664125,0.16350235
21,1995-05-28,204.62,17.3,81.4471428571,2.32857142857,97.5,25.462142857000032,27.042857142866666,0.09716665,0.23604999999999998
22,1995-06-04,178.89,20.33,80.7271428571,1.9571428571400002,9.1,25.773928571500022,28.099999999999998,0.2412,0.10602139999999999
23,1995-06-11,106.04,86.8,84.3457142857,1.64285714286,35.5,24.903928571500032,27.066666666666666,0.091375,0.23925715000000003
24,1995-06-18,20.16,16.57,79.1371428571,2.3142857142900004,43.5,25.73035714300002,27.790476190466663,0.084625,0.16885
25,1995-06-25,26.56,35.24,81.34,2.0,10.5,26.160357143000013,28.847619047633334,0.219375,0.20600714999999997
26,1995-07-02,2.04,13.7,79.38,2.75714285714,15.8,26.55535714275001,29.171428571433335,0.22171665000000002,0.25345715
27,1995-07-09,41.18,9.22,75.0657142857,3.04285714286,16.0,26.588214285750027,29.6857142857,0.30010000000000003,0.23954999999999999
28,1995-07-16,25.89,60.59,81.96,1.9571428571400002,21.4,26.106785714250023,29.361904761899996,0.17265,0.2310607
29,1995-07-23,36.58,38.3,81.09,2.72857142857,30.6,26.612500000000026,29.376190476199998,0.112625,0.16102855
30,1995-07-30,101.64,62.31,85.08857142859999,1.6,43.3,26.38321428575003,28.585714285700004,0.1898,0.1132143
31,1995-08-06,60.71,102.4,84.3757142857,2.08571428571,30.1,26.35250000000002,28.833333333333332,0.078933335,0.18075715
32,1995-08-13,19.79,40.3,80.3971428571,2.1428571428599996,27.3,26.305357143000037,28.733333333333334,0.047,0.1822702
33,1995-08-20,4.05,17.7,82.6257142857,3.3428571428600002,8.7,26.80607142850002,30.023809523799997,0.087833335,0.18291425
34,1995-08-27,75.11,96.1,83.49142857140001,2.1142857142900002,66.0,26.06000000000003,28.342857142866666,0.09965,0.1349357
35,1995-09-03,35.83,55.21,82.2257142857,2.22857142857,12.8,26.331071428500024,28.57142857143333,0.052583334999999995,0.18458714999999998
36,1995-09-10,20.23,8.6,78.1457142857,3.7,20.4,26.928214285750016,29.290476190466666,0.14535,0.17755355
37,1995-09-17,40.29,122.7,82.91142857140001,2.37142857143,77.1,26.240357142750014,29.59047619046667,0.0557,0.14144285
38,1995-09-24,121.4,82.5,83.3142857143,2.44285714286,71.2,26.307857142750038,30.0619047619,0.10161665,0.1993167
39,1995-10-01,36.72,11.6,81.8542857143,1.9,13.3,26.206785714250017,29.9857142857,0.095233335,0.09567143
40,1995-10-08,68.18,74.5,83.13571428569999,2.2857142857099997,45.6,25.73535714275002,28.052380952366672,0.24795,0.13795000000000002
41,1995-10-15,45.63,53.98,84.2071428571,1.8142857142900002,19.1,25.743571428500033,28.328571428566665,0.06871250000000001,0.13457144999999998
42,1995-10-22,55.67,40.8,80.66428571430001,2.02857142857,39.1,25.738928571250028,28.34761904763333,0.0641425,0.10544287999999999
43,1995-10-29,54.74,46.4,83.2142857143,2.3857142857099998,53.6,25.644642857000022,27.657142857133334,0.1326,0.1478143
44,1995-11-05,30.3,40.4,80.86428571430001,3.0,13.5,25.935714285750038,28.414285714299996,0.156425,0.27775
45,1995-11-12,0.0,32.4,79.4042857143,1.9142857142900003,53.6,25.079285714250034,27.409523809533336,0.023225,0.2222
46,1995-11-19,24.86,9.9,77.6385714286,2.55714285714,2.8,25.523214285750015,27.019047619033334,0.057675,0.19329645
47,1995-11-26,90.49,12.7,78.1414285714,2.22857142857,5.9,25.228928571500006,27.4380952381,0.07413334999999999,0.24745715000000001
48,1995-12-03,20.21,13.69,80.6771428571,2.0714285714300003,13.5,25.522500000000022,27.766666666666666,0.076375,0.20502140000000002
49,1995-12-10,0.0,12.8,76.3328571429,2.2571428571400003,14.9,24.92214285700004,26.771428571433333,0.1252,0.25120715
50,1995-12-17,0.0,23.6,79.9857142857,1.8428571428599998,20.9,24.573214285500015,26.471428571433336,0.0004166650000000001,0.15715
51,1995-12-24,0.0,40.3,77.6371428571,1.7,53.9,24.041428571250023,25.971428571433332,0.03596667,0.14625710000000003
1,1996-01-01,6.35,57.0,84.13571428569999,1.6571428571399998,46.5,23.68821428575002,25.0619047619,0.012433335,0.106185735
2,1996-01-08,15.0,9.32,79.3214285714,2.45714285714,24.6,24.472500000000025,26.35238095236667,0.1388333,0.18352144999999997
3,1996-01-15,55.68,50.3,82.5157142857,2.0714285714300003,40.6,23.80107142850001,26.25714285713333,0.045633335,0.1718214
4,1996-01-22,60.67,44.85,80.4771428571,1.9428571428599999,47.7,23.606428571500018,25.5619047619,0.11695,0.22117854999999997
5,1996-01-29,0.0,28.6,75.6928571429,1.9428571428599999,32.0,22.317142857250033,24.361904761900004,0.10511664999999999,0.20778575
6,1996-02-05,0.0,11.9,74.9614285714,2.15714285714,10.8,23.097142857000023,25.219047619033336,0.0342,0.16664285
7,1996-02-12,29.3,15.45,79.66428571430001,2.22857142857,25.5,23.443928571500024,25.8380952381,0.10289999999999999,0.21655714999999998
8,1996-02-19,7.2,16.7,77.7828571429,2.72857142857,22.1,23.770357143000027,26.257142857133335,0.0583,0.14400000000000002
9,1996-02-26,177.58,15.67,79.19857142859999,2.3,4.6,23.582500000000024,25.352380952366662,0.0924875,0.24635235
10,1996-03-04,9.96,3.2,73.06,2.52857142857,3.3,22.980357143000035,25.59047619046667,0.11005,0.1851548
11,1996-03-11,0.0,8.6,76.4828571429,2.2142857142900003,12.7,23.86250000000001,26.347619047633334,0.037333334999999995,0.17114285
12,1996-03-18,0.0,28.0,80.6471428571,2.54285714286,14.2,23.61571428575003,26.86666666666667,0.094466665,0.19840000000000002
13,1996-03-25,0.0,2.8,73.4257142857,2.9285714285699997,0.5,23.94321428575003,26.400000000000002,-0.0457,0.1458643
14,1996-04-01,0.0,28.8,79.02,2.55714285714,21.6,23.407857142750018,26.24285714286667,0.0345125,0.09652144999999998
15,1996-04-08,49.18,27.9,79.77571428569999,2.52857142857,80.5,24.250357143000016,26.709523809533337,0.09924999999999999,0.17018575
16,1996-04-15,46.16,24.22,78.3114285714,2.3,8.9,23.86321428575002,26.476190476200003,0.105641665,0.22202145
17,1996-04-22,0.0,10.9,74.1714285714,2.3857142857099998,8.2,24.077857143000017,26.109523809533332,0.1078,0.1796
18,1996-04-29,5.63,21.5,76.3942857143,1.8428571428599998,25.6,23.836428571500036,26.071428571433334,0.25593335,0.2138643
19,1996-05-06,0.0,11.1,74.7928571429,2.17142857143,10.6,23.431428571500007,25.5142857143,-0.04239999999999999,0.09542856999999999
20,1996-05-13,21.7,68.2,82.84,1.7142857142899999,44.8,23.93678571425002,25.8142857143,0.07175,0.15247145
21,1996-05-20,44.07,17.9,82.78,2.44285714286,0.8,24.906428571500015,26.709523809533334,0.0448,0.21673335
22,1996-05-27,68.06,21.71,82.7514285714,2.8142857142900004,9.4,25.59464285700001,28.238095238099998,0.103225,0.12488570000000002
23,1996-06-03,137.06,24.38,82.36857142859999,2.0714285714300003,2.3,25.49000000000001,27.971428571433336,0.0664875,0.16860714999999998
24,1996-06-10,27.82,43.3,82.2357142857,2.02857142857,40.9,24.920357143000032,27.1142857143,0.09395,0.1296
25,1996-06-17,47.93,73.7,83.3228571429,1.92857142857,84.6,24.806428571500035,26.6142857143,0.067925,0.15113569999999998
26,1996-06-24,15.99,22.5,80.9071428571,2.2428571428599997,19.3,25.621428571250036,27.928571428566666,0.143025,0.1783857
27,1996-07-01,6.01,23.9,80.0614285714,1.9714285714300002,5.9,25.45392857125003,28.18095238096667,0.07375,0.20260830000000002
28,1996-07-08,24.35,35.23,81.83571428569999,2.2428571428599997,43.5,25.843928571250018,28.0380952381,0.067941665,0.166075
29,1996-07-15,97.22,123.2,84.3228571429,2.2428571428599997,53.6,25.260714285750026,27.423809523800003,0.10376250000000001,0.16598575
30,1996-07-22,14.89,15.8,79.19857142859999,2.32857142857,9.9,25.727142857000032,27.504761904766667,-0.0034000000000000002,0.16196665
31,1996-07-29,41.78,39.1,81.91,2.2,79.3,25.43107142850002,27.023809523799997,0.105916665,0.2015286
32,1996-08-05,34.04,67.71,85.01,1.7,31.9,25.336428571500022,27.557142857133332,0.05435,0.13852855
33,1996-08-12,19.92,29.2,80.9357142857,2.6142857142900002,14.3,25.757500000000036,27.504761904766667,0.0543,0.18711
34,1996-08-19,110.91,68.7,84.3442857143,1.9714285714300002,80.6,25.203214285750036,26.895238095233335,0.09555,0.27033335
35,1996-08-26,15.74,33.7,79.2728571429,2.55714285714,22.6,25.932857143000007,28.31904761903333,0.043,0.30539285
36,1996-09-02,10.59,21.95,81.54,3.45714285714,35.1,26.646071428500022,28.361904761899996,0.033525,0.17434285
37,1996-09-09,63.31,89.24,81.9857142857,1.8,51.1,25.738928571500026,28.014285714299998,0.10555,0.17033335
38,1996-09-16,243.55,151.7,85.69,1.8285714285699999,305.9,25.665714285750028,27.18095238096667,0.02845,0.12912265
39,1996-09-23,59.12,19.32,82.6385714286,1.8857142857099998,7.3,26.55321428575003,28.190476190466665,0.022445,0.18389285
40,1996-09-30,27.58,27.2,79.1771428571,2.1,20.9,26.12714285725002,27.471428571433336,0.014816665000000003,0.18017145
41,1996-10-07,28.18,23.54,81.26,2.54285714286,17.6,26.055714285750028,27.428571428566666,-0.02105,0.2134
42,1996-10-14,4.62,23.7,79.9571428571,2.17142857143,8.9,25.81321428575002,27.523809523799997,0.0609,0.2280143
43,1996-10-21,17.37,7.1,80.7342857143,2.6428571428599996,6.6,26.31535714275003,29.114285714299996,-0.09355,0.15766429999999998
44,1996-10-28,16.06,65.2,81.13,2.08571428571,28.9,25.59285714275002,26.6142857143,0.010525000000000001,0.16365000000000002
45,1996-11-04,51.59,59.22,84.1114285714,2.04285714286,35.6,25.45714285725002,26.7142857143,-0.0327,0.12945715
46,1996-11-11,34.32,219.9,83.64,1.8,25.0,24.352857143000023,26.119047619033335,0.029016664999999997,0.08652857
47,1996-11-18,42.76,113.55,83.3971428571,1.6,88.3,24.653928571500032,25.823809523799998,0.039525,0.059283335
48,1996-11-25,65.18,49.0,86.07142857139999,2.04285714286,39.5,24.59107142850003,25.571428571433334,0.10386669999999999,0.1548714
49,1996-12-02,0.0,20.57,75.2928571429,1.9,19.6,23.32107142850002,25.004761904766667,-0.063633335,0.24555715
50,1996-12-09,0.0,3.8,73.2528571429,2.75714285714,3.1,23.422500000000028,25.133333333333336,0.0495,0.16595715
51,1996-12-16,0.0,40.7,79.3728571429,1.8285714285699999,25.4,22.88071428575003,24.9857142857,0.1639,0.17604285000000003
52,1996-12-23,0.0,3.93,71.0628571429,2.48571428571,4.0,22.338928571250023,23.904761904766662,0.0214,0.15200625
1,1997-01-01,0.0,3.24,75.6785714286,2.3571428571400004,0.5,25.32285714275004,26.676190476200002,0.13101664999999998,0.19051430000000003
2,1997-01-08,0.0,24.14,80.3,2.37142857143,29.0,23.236785714500044,24.523809523799997,0.1839,0.20597855000000004
3,1997-01-15,0.0,7.79,74.94,2.2428571428599997,0.6,23.316428571500026,24.228571428566664,-0.05605,0.22022855
4,1997-01-22,6.65,23.5,80.0928571429,3.14285714286,2.0,23.693214285750003,24.96666666666667,0.061333335,0.17830714999999997
5,1997-01-29,66.05,81.3,82.3885714286,1.8285714285699999,58.9,22.968571428500013,24.676190476200002,0.045075000000000004,0.10627855
6,1997-02-05,53.52,14.3,75.0757142857,2.0714285714300003,49.5,23.036428571500025,23.633333333333336,0.038291665,0.12647855
7,1997-02-12,24.98,50.58,80.9471428571,1.7,25.4,23.164285714250028,24.490476190466666,0.08679999999999999,0.17512855
8,1997-02-19,0.0,15.14,76.7128571429,2.05714285714,22.9,23.402142857000015,24.695238095233332,0.05351,0.16518575
9,1997-02-26,0.0,15.1,74.63142857140001,2.17142857143,30.0,22.909285714250032,24.457142857133334,0.04896667,0.15662
10,1997-03-05,0.0,9.5,74.2557142857,2.2142857142900003,15.5,22.900714285750027,24.490476190466666,,0.24735715
11,1997-03-12,0.0,14.3,75.3728571429,2.15714285714,13.8,23.033571428750037,24.419047619033336,0.0864,0.16065714999999997
12,1997-03-19,0.0,17.92,76.9042857143,1.9,15.2,23.086428571500036,24.914285714299996,0.133075,0.25577145
13,1997-03-26,0.0,7.0,74.11857142859999,3.4428571428600003,1.5,23.54500000000003,25.671428571433335,0.10972499999999999,0.21150715
14,1997-04-02,0.0,5.9,74.2057142857,2.6857142857099996,2.9,23.317142857250005,25.028571428566664,0.12300000000000001,0.195
15,1997-04-09,6.65,18.73,74.85,2.3857142857099998,0.6,22.709642857250017,26.052380952366665,0.0650125,0.2096
16,1997-04-16,0.0,7.5,71.55857142859999,2.7857142857099997,0.8,22.738214285750033,25.866666666666664,0.0423125,0.2220143
17,1997-04-23,0.0,16.2,75.4171428571,3.8428571428600002,0.0,24.68000000000002,27.7238095238,0.0309,0.21234999999999998
18,1997-04-30,5.73,4.0,76.9528571429,3.45714285714,0.5,24.956071428500024,28.157142857133334,0.0019166665,0.19599165
19,1997-05-07,0.0,1.5,75.8785714286,2.7,0.3,25.094285714250034,28.376190476199998,-0.013300000000000003,0.14877140000000003
20,1997-05-14,33.03,27.3,78.5371428571,2.54285714286,12.6,24.887142857250026,27.523809523799997,0.0883,0.12365119999999999
21,1997-05-21,0.0,10.1,75.9828571429,2.4285714285699997,12.9,25.05071428550002,27.895238095233335,0.09316665,0.128883315
22,1997-05-28,64.1,10.5,78.7114285714,2.67142857143,30.5,25.261071428500017,27.271428571433333,0.039425,0.1770714
23,1997-06-04,118.35,41.7,83.4857142857,1.9714285714300002,31.3,25.218571428750025,27.4238095238,0.072325,0.1732571
24,1997-06-11,0.0,9.9,79.7457142857,2.87142857143,0.3,26.018928571250015,28.433333333333334,0.10505,0.16956549999999998
25,1997-06-18,2.43,7.8,79.36428571430001,2.91428571429,0.5,26.194642857000034,28.938095238099994,0.032533335000000004,0.19337145
26,1997-06-25,34.69,23.4,80.2457142857,2.1857142857099996,18.6,26.04178571425001,28.452380952366667,0.07626,0.13350715000000002
27,1997-07-02,38.84,24.3,78.6385714286,2.91428571429,4.1,26.133571428750017,28.3380952381,0.095733335,0.19619999999999999
28,1997-07-09,5.87,21.3,78.62,2.4285714285699997,8.7,26.401071428750015,28.938095238099994,0.08156666500000001,0.12365710000000002
29,1997-07-16,24.42,35.4,80.9171428571,2.54285714286,40.9,26.076428571250034,28.60476190476666,-0.0225,0.16164285
30,1997-07-23,41.34,73.74,82.1328571429,1.77142857143,51.2,26.21535714300002,27.63333333333333,-0.1562,0.1571643
31,1997-07-30,29.9,33.6,79.4542857143,2.74285714286,16.3,25.983214285750023,27.442857142866668,0.10877500000000001,0.22155714999999998
32,1997-08-06,19.57,28.6,81.1042857143,2.51428571429,5.2,26.18250000000002,28.6142857143,0.0981,0.12734285
33,1997-08-13,57.65,42.79,82.3928571429,2.47142857143,53.4,25.953214285750008,28.328571428566665,0.0278041665,0.14983570000000002
34,1997-08-20,20.35,45.7,83.28,2.02857142857,52.3,25.955000000000027,28.3380952381,0.11135,0.15939285000000003
35,1997-08-27,94.72,35.9,81.1428571429,2.1,50.0,26.417500000000032,27.6619047619,0.075008335,0.19807855
36,1997-09-03,8.83,35.9,82.22,2.0714285714300003,17.0,26.21071428575003,28.842857142866666,0.11158335,0.19097855000000002
37,1997-09-10,11.47,46.4,83.16428571430001,2.58571428571,15.8,26.715714285750025,28.71904761903333,0.058225,0.19004284999999999
38,1997-09-17,86.14,36.89,81.80857142859999,2.58571428571,18.1,26.98250000000003,29.433333333333334,-0.016775,0.1929286
39,1997-09-24,13.18,39.6,78.78,2.4,25.4,26.20142857150003,28.166666666666668,0.11040666499999999,0.14331429999999998
40,1997-10-01,46.15,39.0,84.4371428571,2.12857142857,31.2,26.525357143000022,27.1619047619,0.10885,0.17197140000000002
41,1997-10-08,70.29,26.0,80.08428571430001,2.6428571428599996,44.4,26.612857142750016,28.366666666666664,0.048862499999999996,0.095085715
42,1997-10-15,99.33,182.0,83.5757142857,1.8428571428599998,6.3,25.953571428750024,27.085714285700004,0.033975,0.2063
43,1997-10-22,80.85,27.34,82.2342857143,3.3428571428600002,8.7,25.50321428575002,28.133333333333336,0.1966,0.30344289999999996
44,1997-10-29,0.78,7.27,77.5328571429,2.7,0.0,26.070714285500017,28.528571428566664,0.1695,0.25400714999999996
45,1997-11-05,2.08,9.5,77.3071428571,2.04285714286,27.1,25.90678571425002,27.580952380966664,0.07745,0.18785000000000002
46,1997-11-12,18.83,9.0,77.1628571429,2.2428571428599997,34.6,25.733214285750023,27.64761904763333,0.096475,0.12520715
47,1997-11-19,50.55,40.5,82.7657142857,1.8,6.1,25.751071428500012,27.442857142866668,-0.1026,0.17478570000000002
48,1997-11-26,4.76,42.9,82.27,2.2,81.8,25.789285714250013,27.252380952366668,0.1899,0.19334285
49,1997-12-03,3.01,14.7,79.3957142857,1.87142857143,39.9,25.482857143000018,27.2238095238,0.061450000000000005,0.33069285000000004
50,1997-12-10,0.0,0.3,74.2814285714,2.67142857143,0.0,25.87142857150002,26.8857142857,-0.0448,0.23344284999999998
51,1997-12-17,0.0,3.9,74.7957142857,2.47142857143,1.5,25.38357142875003,26.990476190466666,0.0001,0.24592855
52,1997-12-24,22.52,16.3,79.47,2.5714285714300003,17.3,25.31642857125003,26.87142857143333,0.0711125,0.2195
1,1998-01-01,,,,,,,26.9119047619,0.04665,0.10371427999999999
2,1998-01-08,10.59,44.4,79.63142857140001,2.15714285714,33.3,24.789285714250013,26.952380952366667,0.042433335,0.17876425
3,1998-01-15,106.97,53.2,84.69428571430001,1.8857142857099998,152.4,24.11642857150001,24.9619047619,-0.0121875,0.20164284999999998
4,1998-01-22,0.0,8.4,78.1828571429,2.4,4.8,24.480357142750023,25.37142857143333,0.106575,0.22177855
5,1998-01-29,7.72,16.3,76.2614285714,2.34285714286,1.3,24.471071428500025,26.6142857143,0.0886875,0.1387357
6,1998-02-05,0.0,8.6,75.7771428571,3.27142857143,0.0,24.462500000000034,26.4619047619,-0.050199999999999995,0.11241428
7,1998-02-12,142.6,18.5,81.6128571429,2.95714285714,79.2,25.246785714500035,27.419047619033336,0.087075,0.17910715
8,1998-02-19,0.0,3.1,70.7014285714,2.2428571428599997,8.7,23.32285714275001,24.4380952381,0.0754,0.2391357
9,1998-02-26,0.0,1.1,75.0157142857,2.2857142857099997,6.4,24.701785714250036,26.157142857133334,0.1197,0.19918165
10,1998-03-05,0.0,10.3,77.9242857143,2.8428571428600002,7.0,23.663928571500023,26.304761904766668,0.07999999999999999,0.16752859999999997
11,1998-03-12,0.0,42.78,80.7785714286,2.22857142857,15.1,24.318928571500024,26.37142857143333,0.0797,0.15084999999999998
12,1998-03-19,0.0,0.6,72.6428571429,2.51428571429,27.7,23.770714285750003,24.795238095233334,0.074316665,0.21267144999999998
13,1998-03-26,0.0,21.0,76.6757142857,2.55714285714,16.5,24.300357143000014,26.509523809533334,0.0731,0.17833335
14,1998-04-02,72.98,41.2,81.4057142857,2.52857142857,15.5,24.41821428575004,26.37142857143333,0.047433335,0.13813809999999999
15,1998-04-09,12.01,19.0,80.19,3.0,10.7,23.971785714250018,26.476190476200003,0.0566,0.10085712999999999
16,1998-04-16,0.0,23.9,81.1457142857,2.15714285714,7.9,24.510714285750026,27.676190476200002,0.0534,0.11991425000000001
17,1998-04-23,22.22,24.3,77.7128571429,2.15714285714,73.4,23.66964285725001,25.566666666666666,0.079233335,0.1462214
18,1998-04-30,71.64,11.7,80.0728571429,2.3571428571400004,16.3,25.62500000000003,26.9238095238,0.0762,0.21325715
19,1998-05-07,0.0,17.6,77.3314285714,2.1857142857099996,6.9,25.090000000000018,26.695238095233336,0.09693333,0.1390286
20,1998-05-14,55.76,10.3,78.4014285714,3.62857142857,7.1,25.302500000000023,27.747619047633332,0.04255,0.11604165
21,1998-05-21,56.4,53.7,84.0714285714,2.82857142857,59.1,26.29678571425002,28.5380952381,0.015312500000000001,0.16953335
22,1998-05-28,15.86,59.4,84.63571428569999,2.1857142857099996,13.8,26.240714285750016,27.823809523799998,0.0428,0.1598
23,1998-06-04,8.19,35.8,82.46,2.32857142857,10.5,25.71750000000003,27.9857142857,0.014033335000000001,0.13787144999999998
24,1998-06-11,86.21,20.7,82.30571428569999,2.4285714285699997,38.6,26.877142857000024,28.376190476199998,0.12125,0.25599285000000005
25,1998-06-18,49.52,15.4,78.53,2.3857142857099998,23.4,26.56321428575002,28.266666666666666,0.0617,0.1917286
26,1998-06-25,72.08,71.33,84.02571428569999,2.3571428571400004,20.6,26.235000000000028,28.104761904766665,0.027075,0.14852855
27,1998-07-02,20.06,33.31,80.08571428569999,2.3,0.0,26.635714285750012,28.604761904766665,0.08378749999999999,0.16386430000000002
28,1998-07-09,54.05,45.31,81.29,2.3,11.7,26.544285714250023,27.995238095233333,0.015924999999999998,0.1790786
29,1998-07-16,10.42,30.86,78.99,2.7142857142900003,62.5,26.231428571500032,28.528571428566664,0.038016665,0.075738095
30,1998-07-23,68.74,93.68,82.2128571429,1.8857142857099998,81.9,26.00642857150001,27.719047619033333,0.08095,0.16895
31,1998-07-30,16.03,107.87,83.7428571429,2.04285714286,20.5,26.250000000000014,27.957142857133334,0.133825,0.2581393
32,1998-08-06,25.79,27.7,81.2171428571,2.91428571429,6.2,26.74750000000003,28.352380952366662,0.043145835,0.1642714
33,1998-08-13,38.44,55.9,82.8,2.27142857143,3.8,26.881428571500024,28.75714285713333,0.073483335,0.17966664999999998
34,1998-08-20,24.34,63.2,84.2028571429,1.72857142857,20.4,26.783571428500025,29.004761904766667,0.08195,0.1765
35,1998-08-27,96.58,98.3,83.45,2.67142857143,146.4,26.767500000000027,28.414285714299996,0.053225,0.1725369
36,1998-09-03,47.74,52.5,82.1928571429,2.9,27.4,26.803928571500023,28.4857142857,0.046416664999999996,0.15209289999999998
37,1998-09-10,72.73,73.6,84.0028571429,2.02857142857,61.3,26.351785714250028,28.309523809533335,0.066308335,0.13694285
38,1998-09-17,35.03,33.83,82.3328571429,2.1857142857099996,39.7,26.765714285750022,29.176190476200002,0.0401,0.14848165
